snapshot_id,agent_id,version,published_at,source_order,tool_name,description_chars,schema_chars,parameter_count,required_parameter_count,source,description,schema_json
pi/0.74.1,pi,0.74.1,2026-05-16T23:34:58.273Z,2,read,298,323,3,1,trace,"Read the contents of a file. Supports text files and images (jpg, png, gif, webp). Images are sent as attachments. For text files, output is truncated to 2000 lines or 50KB (whichever is hit first). Use offset/limit for large files. When you need the full file, continue with offset until complete.","{""properties"": {""limit"": {""description"": ""Maximum number of lines to read"", ""type"": ""number""}, ""offset"": {""description"": ""Line number to start reading from (1-indexed)"", ""type"": ""number""}, ""path"": {""description"": ""Path to the file to read (relative or absolute)"", ""type"": ""string""}}, ""required"": [""path""], ""type"": ""object""}"
pi/0.74.1,pi,0.74.1,2026-05-16T23:34:58.273Z,3,write,127,240,2,2,trace,"Write content to a file. Creates the file if it doesn't exist, overwrites if it does. Automatically creates parent directories.","{""properties"": {""content"": {""description"": ""Content to write to the file"", ""type"": ""string""}, ""path"": {""description"": ""Path to the file to write (relative or absolute)"", ""type"": ""string""}}, ""required"": [""path"", ""content""], ""type"": ""object""}"
pi/0.75.0,pi,0.75.0,2026-05-17T19:03:34.941Z,0,bash,248,231,2,1,trace,"Execute a bash command in the current working directory. Returns stdout and stderr. Output is truncated to last 2000 lines or 50KB (whichever is hit first). If truncated, full output is saved to a temp file. Optionally provide a timeout in seconds.","{""properties"": {""command"": {""description"": ""Bash command to execute"", ""type"": ""string""}, ""timeout"": {""description"": ""Timeout in seconds (optional, no default timeout)"", ""type"": ""number""}}, ""required"": [""command""], ""type"": ""object""}"
pi/0.75.0,pi,0.75.0,2026-05-17T19:03:34.941Z,1,edit,326,870,2,2,trace,"Edit a single file using exact text replacement. Every edits[].oldText must match a unique, non-overlapping region of the original file. If two changes affect the same block or nearby lines, merge them into one edit instead of emitting overlapping edits. Do not include large unchanged regions just to connect distant changes.","{""additionalProperties"": false, ""properties"": {""edits"": {""description"": ""One or more targeted replacements. Each edit is matched against the original file, not incrementally. Do not include overlapping or nested edits. If two changes touch the same block or nearby lines, merge them into one edit instead."", ""items"": {""additionalProperties"": false, ""properties"": {""newText"": {""description"": ""Replacement text for this targeted edit."", ""type"": ""string""}, ""oldText"": {""description"": ""Exact text for one targeted replacement. It must be unique in the original file and must not overlap with any other edits[].oldText in the same call."", ""type"": ""string""}}, ""required"": [""oldText"", ""newText""], ""type"": ""object""}, ""type"": ""array""}, ""path"": {""description"": ""Path to the file to edit (relative or absolute)"", ""type"": ""string""}}, ""required"": [""path"", ""edits""], ""type"": ""object""}"
pi/0.75.0,pi,0.75.0,2026-05-17T19:03:34.941Z,2,read,298,323,3,1,trace,"Read the contents of a file. Supports text files and images (jpg, png, gif, webp). Images are sent as attachments. For text files, output is truncated to 2000 lines or 50KB (whichever is hit first). Use offset/limit for large files. When you need the full file, continue with offset until complete.","{""properties"": {""limit"": {""description"": ""Maximum number of lines to read"", ""type"": ""number""}, ""offset"": {""description"": ""Line number to start reading from (1-indexed)"", ""type"": ""number""}, ""path"": {""description"": ""Path to the file to read (relative or absolute)"", ""type"": ""string""}}, ""required"": [""path""], ""type"": ""object""}"
pi/0.75.0,pi,0.75.0,2026-05-17T19:03:34.941Z,3,write,127,240,2,2,trace,"Write content to a file. Creates the file if it doesn't exist, overwrites if it does. Automatically creates parent directories.","{""properties"": {""content"": {""description"": ""Content to write to the file"", ""type"": ""string""}, ""path"": {""description"": ""Path to the file to write (relative or absolute)"", ""type"": ""string""}}, ""required"": [""path"", ""content""], ""type"": ""object""}"
pi/0.75.1,pi,0.75.1,2026-05-18T00:01:49.514Z,0,bash,248,231,2,1,trace,"Execute a bash command in the current working directory. Returns stdout and stderr. Output is truncated to last 2000 lines or 50KB (whichever is hit first). If truncated, full output is saved to a temp file. Optionally provide a timeout in seconds.","{""properties"": {""command"": {""description"": ""Bash command to execute"", ""type"": ""string""}, ""timeout"": {""description"": ""Timeout in seconds (optional, no default timeout)"", ""type"": ""number""}}, ""required"": [""command""], ""type"": ""object""}"
pi/0.75.1,pi,0.75.1,2026-05-18T00:01:49.514Z,1,edit,326,870,2,2,trace,"Edit a single file using exact text replacement. Every edits[].oldText must match a unique, non-overlapping region of the original file. If two changes affect the same block or nearby lines, merge them into one edit instead of emitting overlapping edits. Do not include large unchanged regions just to connect distant changes.","{""additionalProperties"": false, ""properties"": {""edits"": {""description"": ""One or more targeted replacements. Each edit is matched against the original file, not incrementally. Do not include overlapping or nested edits. If two changes touch the same block or nearby lines, merge them into one edit instead."", ""items"": {""additionalProperties"": false, ""properties"": {""newText"": {""description"": ""Replacement text for this targeted edit."", ""type"": ""string""}, ""oldText"": {""description"": ""Exact text for one targeted replacement. It must be unique in the original file and must not overlap with any other edits[].oldText in the same call."", ""type"": ""string""}}, ""required"": [""oldText"", ""newText""], ""type"": ""object""}, ""type"": ""array""}, ""path"": {""description"": ""Path to the file to edit (relative or absolute)"", ""type"": ""string""}}, ""required"": [""path"", ""edits""], ""type"": ""object""}"
pi/0.75.1,pi,0.75.1,2026-05-18T00:01:49.514Z,2,read,298,323,3,1,trace,"Read the contents of a file. Supports text files and images (jpg, png, gif, webp). Images are sent as attachments. For text files, output is truncated to 2000 lines or 50KB (whichever is hit first). Use offset/limit for large files. When you need the full file, continue with offset until complete.","{""properties"": {""limit"": {""description"": ""Maximum number of lines to read"", ""type"": ""number""}, ""offset"": {""description"": ""Line number to start reading from (1-indexed)"", ""type"": ""number""}, ""path"": {""description"": ""Path to the file to read (relative or absolute)"", ""type"": ""string""}}, ""required"": [""path""], ""type"": ""object""}"
pi/0.75.1,pi,0.75.1,2026-05-18T00:01:49.514Z,3,write,127,240,2,2,trace,"Write content to a file. Creates the file if it doesn't exist, overwrites if it does. Automatically creates parent directories.","{""properties"": {""content"": {""description"": ""Content to write to the file"", ""type"": ""string""}, ""path"": {""description"": ""Path to the file to write (relative or absolute)"", ""type"": ""string""}}, ""required"": [""path"", ""content""], ""type"": ""object""}"
pi/0.75.2,pi,0.75.2,2026-05-18T09:47:09.826Z,0,bash,248,231,2,1,trace,"Execute a bash command in the current working directory. Returns stdout and stderr. Output is truncated to last 2000 lines or 50KB (whichever is hit first). If truncated, full output is saved to a temp file. Optionally provide a timeout in seconds.","{""properties"": {""command"": {""description"": ""Bash command to execute"", ""type"": ""string""}, ""timeout"": {""description"": ""Timeout in seconds (optional, no default timeout)"", ""type"": ""number""}}, ""required"": [""command""], ""type"": ""object""}"
pi/0.75.2,pi,0.75.2,2026-05-18T09:47:09.826Z,1,edit,326,870,2,2,trace,"Edit a single file using exact text replacement. Every edits[].oldText must match a unique, non-overlapping region of the original file. If two changes affect the same block or nearby lines, merge them into one edit instead of emitting overlapping edits. Do not include large unchanged regions just to connect distant changes.","{""additionalProperties"": false, ""properties"": {""edits"": {""description"": ""One or more targeted replacements. Each edit is matched against the original file, not incrementally. Do not include overlapping or nested edits. If two changes touch the same block or nearby lines, merge them into one edit instead."", ""items"": {""additionalProperties"": false, ""properties"": {""newText"": {""description"": ""Replacement text for this targeted edit."", ""type"": ""string""}, ""oldText"": {""description"": ""Exact text for one targeted replacement. It must be unique in the original file and must not overlap with any other edits[].oldText in the same call."", ""type"": ""string""}}, ""required"": [""oldText"", ""newText""], ""type"": ""object""}, ""type"": ""array""}, ""path"": {""description"": ""Path to the file to edit (relative or absolute)"", ""type"": ""string""}}, ""required"": [""path"", ""edits""], ""type"": ""object""}"
pi/0.75.2,pi,0.75.2,2026-05-18T09:47:09.826Z,2,read,298,323,3,1,trace,"Read the contents of a file. Supports text files and images (jpg, png, gif, webp). Images are sent as attachments. For text files, output is truncated to 2000 lines or 50KB (whichever is hit first). Use offset/limit for large files. When you need the full file, continue with offset until complete.","{""properties"": {""limit"": {""description"": ""Maximum number of lines to read"", ""type"": ""number""}, ""offset"": {""description"": ""Line number to start reading from (1-indexed)"", ""type"": ""number""}, ""path"": {""description"": ""Path to the file to read (relative or absolute)"", ""type"": ""string""}}, ""required"": [""path""], ""type"": ""object""}"
pi/0.75.2,pi,0.75.2,2026-05-18T09:47:09.826Z,3,write,127,240,2,2,trace,"Write content to a file. Creates the file if it doesn't exist, overwrites if it does. Automatically creates parent directories.","{""properties"": {""content"": {""description"": ""Content to write to the file"", ""type"": ""string""}, ""path"": {""description"": ""Path to the file to write (relative or absolute)"", ""type"": ""string""}}, ""required"": [""path"", ""content""], ""type"": ""object""}"
pi/0.75.3,pi,0.75.3,2026-05-18T09:59:18.148Z,0,bash,248,231,2,1,trace,"Execute a bash command in the current working directory. Returns stdout and stderr. Output is truncated to last 2000 lines or 50KB (whichever is hit first). If truncated, full output is saved to a temp file. Optionally provide a timeout in seconds.","{""properties"": {""command"": {""description"": ""Bash command to execute"", ""type"": ""string""}, ""timeout"": {""description"": ""Timeout in seconds (optional, no default timeout)"", ""type"": ""number""}}, ""required"": [""command""], ""type"": ""object""}"
pi/0.75.3,pi,0.75.3,2026-05-18T09:59:18.148Z,1,edit,326,870,2,2,trace,"Edit a single file using exact text replacement. Every edits[].oldText must match a unique, non-overlapping region of the original file. If two changes affect the same block or nearby lines, merge them into one edit instead of emitting overlapping edits. Do not include large unchanged regions just to connect distant changes.","{""additionalProperties"": false, ""properties"": {""edits"": {""description"": ""One or more targeted replacements. Each edit is matched against the original file, not incrementally. Do not include overlapping or nested edits. If two changes touch the same block or nearby lines, merge them into one edit instead."", ""items"": {""additionalProperties"": false, ""properties"": {""newText"": {""description"": ""Replacement text for this targeted edit."", ""type"": ""string""}, ""oldText"": {""description"": ""Exact text for one targeted replacement. It must be unique in the original file and must not overlap with any other edits[].oldText in the same call."", ""type"": ""string""}}, ""required"": [""oldText"", ""newText""], ""type"": ""object""}, ""type"": ""array""}, ""path"": {""description"": ""Path to the file to edit (relative or absolute)"", ""type"": ""string""}}, ""required"": [""path"", ""edits""], ""type"": ""object""}"
pi/0.75.3,pi,0.75.3,2026-05-18T09:59:18.148Z,2,read,298,323,3,1,trace,"Read the contents of a file. Supports text files and images (jpg, png, gif, webp). Images are sent as attachments. For text files, output is truncated to 2000 lines or 50KB (whichever is hit first). Use offset/limit for large files. When you need the full file, continue with offset until complete.","{""properties"": {""limit"": {""description"": ""Maximum number of lines to read"", ""type"": ""number""}, ""offset"": {""description"": ""Line number to start reading from (1-indexed)"", ""type"": ""number""}, ""path"": {""description"": ""Path to the file to read (relative or absolute)"", ""type"": ""string""}}, ""required"": [""path""], ""type"": ""object""}"
pi/0.75.3,pi,0.75.3,2026-05-18T09:59:18.148Z,3,write,127,240,2,2,trace,"Write content to a file. Creates the file if it doesn't exist, overwrites if it does. Automatically creates parent directories.","{""properties"": {""content"": {""description"": ""Content to write to the file"", ""type"": ""string""}, ""path"": {""description"": ""Path to the file to write (relative or absolute)"", ""type"": ""string""}}, ""required"": [""path"", ""content""], ""type"": ""object""}"
pi/0.75.4,pi,0.75.4,2026-05-20T14:24:17.069Z,0,bash,248,231,2,1,trace,"Execute a bash command in the current working directory. Returns stdout and stderr. Output is truncated to last 2000 lines or 50KB (whichever is hit first). If truncated, full output is saved to a temp file. Optionally provide a timeout in seconds.","{""properties"": {""command"": {""description"": ""Bash command to execute"", ""type"": ""string""}, ""timeout"": {""description"": ""Timeout in seconds (optional, no default timeout)"", ""type"": ""number""}}, ""required"": [""command""], ""type"": ""object""}"
pi/0.75.4,pi,0.75.4,2026-05-20T14:24:17.069Z,1,edit,326,870,2,2,trace,"Edit a single file using exact text replacement. Every edits[].oldText must match a unique, non-overlapping region of the original file. If two changes affect the same block or nearby lines, merge them into one edit instead of emitting overlapping edits. Do not include large unchanged regions just to connect distant changes.","{""additionalProperties"": false, ""properties"": {""edits"": {""description"": ""One or more targeted replacements. Each edit is matched against the original file, not incrementally. Do not include overlapping or nested edits. If two changes touch the same block or nearby lines, merge them into one edit instead."", ""items"": {""additionalProperties"": false, ""properties"": {""newText"": {""description"": ""Replacement text for this targeted edit."", ""type"": ""string""}, ""oldText"": {""description"": ""Exact text for one targeted replacement. It must be unique in the original file and must not overlap with any other edits[].oldText in the same call."", ""type"": ""string""}}, ""required"": [""oldText"", ""newText""], ""type"": ""object""}, ""type"": ""array""}, ""path"": {""description"": ""Path to the file to edit (relative or absolute)"", ""type"": ""string""}}, ""required"": [""path"", ""edits""], ""type"": ""object""}"
pi/0.75.4,pi,0.75.4,2026-05-20T14:24:17.069Z,2,read,298,323,3,1,trace,"Read the contents of a file. Supports text files and images (jpg, png, gif, webp). Images are sent as attachments. For text files, output is truncated to 2000 lines or 50KB (whichever is hit first). Use offset/limit for large files. When you need the full file, continue with offset until complete.","{""properties"": {""limit"": {""description"": ""Maximum number of lines to read"", ""type"": ""number""}, ""offset"": {""description"": ""Line number to start reading from (1-indexed)"", ""type"": ""number""}, ""path"": {""description"": ""Path to the file to read (relative or absolute)"", ""type"": ""string""}}, ""required"": [""path""], ""type"": ""object""}"
pi/0.75.4,pi,0.75.4,2026-05-20T14:24:17.069Z,3,write,127,240,2,2,trace,"Write content to a file. Creates the file if it doesn't exist, overwrites if it does. Automatically creates parent directories.","{""properties"": {""content"": {""description"": ""Content to write to the file"", ""type"": ""string""}, ""path"": {""description"": ""Path to the file to write (relative or absolute)"", ""type"": ""string""}}, ""required"": [""path"", ""content""], ""type"": ""object""}"
pi/0.74.2,pi,0.74.2,2026-05-21T22:22:02.613Z,0,bash,248,231,2,1,trace,"Execute a bash command in the current working directory. Returns stdout and stderr. Output is truncated to last 2000 lines or 50KB (whichever is hit first). If truncated, full output is saved to a temp file. Optionally provide a timeout in seconds.","{""properties"": {""command"": {""description"": ""Bash command to execute"", ""type"": ""string""}, ""timeout"": {""description"": ""Timeout in seconds (optional, no default timeout)"", ""type"": ""number""}}, ""required"": [""command""], ""type"": ""object""}"
pi/0.74.2,pi,0.74.2,2026-05-21T22:22:02.613Z,1,edit,326,870,2,2,trace,"Edit a single file using exact text replacement. Every edits[].oldText must match a unique, non-overlapping region of the original file. If two changes affect the same block or nearby lines, merge them into one edit instead of emitting overlapping edits. Do not include large unchanged regions just to connect distant changes.","{""additionalProperties"": false, ""properties"": {""edits"": {""description"": ""One or more targeted replacements. Each edit is matched against the original file, not incrementally. Do not include overlapping or nested edits. If two changes touch the same block or nearby lines, merge them into one edit instead."", ""items"": {""additionalProperties"": false, ""properties"": {""newText"": {""description"": ""Replacement text for this targeted edit."", ""type"": ""string""}, ""oldText"": {""description"": ""Exact text for one targeted replacement. It must be unique in the original file and must not overlap with any other edits[].oldText in the same call."", ""type"": ""string""}}, ""required"": [""oldText"", ""newText""], ""type"": ""object""}, ""type"": ""array""}, ""path"": {""description"": ""Path to the file to edit (relative or absolute)"", ""type"": ""string""}}, ""required"": [""path"", ""edits""], ""type"": ""object""}"
pi/0.74.2,pi,0.74.2,2026-05-21T22:22:02.613Z,2,read,298,323,3,1,trace,"Read the contents of a file. Supports text files and images (jpg, png, gif, webp). Images are sent as attachments. For text files, output is truncated to 2000 lines or 50KB (whichever is hit first). Use offset/limit for large files. When you need the full file, continue with offset until complete.","{""properties"": {""limit"": {""description"": ""Maximum number of lines to read"", ""type"": ""number""}, ""offset"": {""description"": ""Line number to start reading from (1-indexed)"", ""type"": ""number""}, ""path"": {""description"": ""Path to the file to read (relative or absolute)"", ""type"": ""string""}}, ""required"": [""path""], ""type"": ""object""}"
pi/0.74.2,pi,0.74.2,2026-05-21T22:22:02.613Z,3,write,127,240,2,2,trace,"Write content to a file. Creates the file if it doesn't exist, overwrites if it does. Automatically creates parent directories.","{""properties"": {""content"": {""description"": ""Content to write to the file"", ""type"": ""string""}, ""path"": {""description"": ""Path to the file to write (relative or absolute)"", ""type"": ""string""}}, ""required"": [""path"", ""content""], ""type"": ""object""}"
pi/0.75.5,pi,0.75.5,2026-05-23T10:06:41.157Z,0,bash,248,231,2,1,trace,"Execute a bash command in the current working directory. Returns stdout and stderr. Output is truncated to last 2000 lines or 50KB (whichever is hit first). If truncated, full output is saved to a temp file. Optionally provide a timeout in seconds.","{""properties"": {""command"": {""description"": ""Bash command to execute"", ""type"": ""string""}, ""timeout"": {""description"": ""Timeout in seconds (optional, no default timeout)"", ""type"": ""number""}}, ""required"": [""command""], ""type"": ""object""}"
pi/0.75.5,pi,0.75.5,2026-05-23T10:06:41.157Z,1,edit,326,870,2,2,trace,"Edit a single file using exact text replacement. Every edits[].oldText must match a unique, non-overlapping region of the original file. If two changes affect the same block or nearby lines, merge them into one edit instead of emitting overlapping edits. Do not include large unchanged regions just to connect distant changes.","{""additionalProperties"": false, ""properties"": {""edits"": {""description"": ""One or more targeted replacements. Each edit is matched against the original file, not incrementally. Do not include overlapping or nested edits. If two changes touch the same block or nearby lines, merge them into one edit instead."", ""items"": {""additionalProperties"": false, ""properties"": {""newText"": {""description"": ""Replacement text for this targeted edit."", ""type"": ""string""}, ""oldText"": {""description"": ""Exact text for one targeted replacement. It must be unique in the original file and must not overlap with any other edits[].oldText in the same call."", ""type"": ""string""}}, ""required"": [""oldText"", ""newText""], ""type"": ""object""}, ""type"": ""array""}, ""path"": {""description"": ""Path to the file to edit (relative or absolute)"", ""type"": ""string""}}, ""required"": [""path"", ""edits""], ""type"": ""object""}"
pi/0.75.5,pi,0.75.5,2026-05-23T10:06:41.157Z,2,read,298,323,3,1,trace,"Read the contents of a file. Supports text files and images (jpg, png, gif, webp). Images are sent as attachments. For text files, output is truncated to 2000 lines or 50KB (whichever is hit first). Use offset/limit for large files. When you need the full file, continue with offset until complete.","{""properties"": {""limit"": {""description"": ""Maximum number of lines to read"", ""type"": ""number""}, ""offset"": {""description"": ""Line number to start reading from (1-indexed)"", ""type"": ""number""}, ""path"": {""description"": ""Path to the file to read (relative or absolute)"", ""type"": ""string""}}, ""required"": [""path""], ""type"": ""object""}"
pi/0.75.5,pi,0.75.5,2026-05-23T10:06:41.157Z,3,write,127,240,2,2,trace,"Write content to a file. Creates the file if it doesn't exist, overwrites if it does. Automatically creates parent directories.","{""properties"": {""content"": {""description"": ""Content to write to the file"", ""type"": ""string""}, ""path"": {""description"": ""Path to the file to write (relative or absolute)"", ""type"": ""string""}}, ""required"": [""path"", ""content""], ""type"": ""object""}"
pi/0.76.0,pi,0.76.0,2026-05-27T20:03:58.034Z,0,bash,248,231,2,1,trace,"Execute a bash command in the current working directory. Returns stdout and stderr. Output is truncated to last 2000 lines or 50KB (whichever is hit first). If truncated, full output is saved to a temp file. Optionally provide a timeout in seconds.","{""properties"": {""command"": {""description"": ""Bash command to execute"", ""type"": ""string""}, ""timeout"": {""description"": ""Timeout in seconds (optional, no default timeout)"", ""type"": ""number""}}, ""required"": [""command""], ""type"": ""object""}"
pi/0.76.0,pi,0.76.0,2026-05-27T20:03:58.034Z,1,edit,326,870,2,2,trace,"Edit a single file using exact text replacement. Every edits[].oldText must match a unique, non-overlapping region of the original file. If two changes affect the same block or nearby lines, merge them into one edit instead of emitting overlapping edits. Do not include large unchanged regions just to connect distant changes.","{""additionalProperties"": false, ""properties"": {""edits"": {""description"": ""One or more targeted replacements. Each edit is matched against the original file, not incrementally. Do not include overlapping or nested edits. If two changes touch the same block or nearby lines, merge them into one edit instead."", ""items"": {""additionalProperties"": false, ""properties"": {""newText"": {""description"": ""Replacement text for this targeted edit."", ""type"": ""string""}, ""oldText"": {""description"": ""Exact text for one targeted replacement. It must be unique in the original file and must not overlap with any other edits[].oldText in the same call."", ""type"": ""string""}}, ""required"": [""oldText"", ""newText""], ""type"": ""object""}, ""type"": ""array""}, ""path"": {""description"": ""Path to the file to edit (relative or absolute)"", ""type"": ""string""}}, ""required"": [""path"", ""edits""], ""type"": ""object""}"
pi/0.76.0,pi,0.76.0,2026-05-27T20:03:58.034Z,2,read,298,323,3,1,trace,"Read the contents of a file. Supports text files and images (jpg, png, gif, webp). Images are sent as attachments. For text files, output is truncated to 2000 lines or 50KB (whichever is hit first). Use offset/limit for large files. When you need the full file, continue with offset until complete.","{""properties"": {""limit"": {""description"": ""Maximum number of lines to read"", ""type"": ""number""}, ""offset"": {""description"": ""Line number to start reading from (1-indexed)"", ""type"": ""number""}, ""path"": {""description"": ""Path to the file to read (relative or absolute)"", ""type"": ""string""}}, ""required"": [""path""], ""type"": ""object""}"
pi/0.76.0,pi,0.76.0,2026-05-27T20:03:58.034Z,3,write,127,240,2,2,trace,"Write content to a file. Creates the file if it doesn't exist, overwrites if it does. Automatically creates parent directories.","{""properties"": {""content"": {""description"": ""Content to write to the file"", ""type"": ""string""}, ""path"": {""description"": ""Path to the file to write (relative or absolute)"", ""type"": ""string""}}, ""required"": [""path"", ""content""], ""type"": ""object""}"
pi/0.77.0,pi,0.77.0,2026-05-28T22:49:11.206Z,0,bash,248,231,2,1,trace,"Execute a bash command in the current working directory. Returns stdout and stderr. Output is truncated to last 2000 lines or 50KB (whichever is hit first). If truncated, full output is saved to a temp file. Optionally provide a timeout in seconds.","{""properties"": {""command"": {""description"": ""Bash command to execute"", ""type"": ""string""}, ""timeout"": {""description"": ""Timeout in seconds (optional, no default timeout)"", ""type"": ""number""}}, ""required"": [""command""], ""type"": ""object""}"
pi/0.77.0,pi,0.77.0,2026-05-28T22:49:11.206Z,1,edit,326,870,2,2,trace,"Edit a single file using exact text replacement. Every edits[].oldText must match a unique, non-overlapping region of the original file. If two changes affect the same block or nearby lines, merge them into one edit instead of emitting overlapping edits. Do not include large unchanged regions just to connect distant changes.","{""additionalProperties"": false, ""properties"": {""edits"": {""description"": ""One or more targeted replacements. Each edit is matched against the original file, not incrementally. Do not include overlapping or nested edits. If two changes touch the same block or nearby lines, merge them into one edit instead."", ""items"": {""additionalProperties"": false, ""properties"": {""newText"": {""description"": ""Replacement text for this targeted edit."", ""type"": ""string""}, ""oldText"": {""description"": ""Exact text for one targeted replacement. It must be unique in the original file and must not overlap with any other edits[].oldText in the same call."", ""type"": ""string""}}, ""required"": [""oldText"", ""newText""], ""type"": ""object""}, ""type"": ""array""}, ""path"": {""description"": ""Path to the file to edit (relative or absolute)"", ""type"": ""string""}}, ""required"": [""path"", ""edits""], ""type"": ""object""}"
pi/0.77.0,pi,0.77.0,2026-05-28T22:49:11.206Z,2,read,298,323,3,1,trace,"Read the contents of a file. Supports text files and images (jpg, png, gif, webp). Images are sent as attachments. For text files, output is truncated to 2000 lines or 50KB (whichever is hit first). Use offset/limit for large files. When you need the full file, continue with offset until complete.","{""properties"": {""limit"": {""description"": ""Maximum number of lines to read"", ""type"": ""number""}, ""offset"": {""description"": ""Line number to start reading from (1-indexed)"", ""type"": ""number""}, ""path"": {""description"": ""Path to the file to read (relative or absolute)"", ""type"": ""string""}}, ""required"": [""path""], ""type"": ""object""}"
pi/0.77.0,pi,0.77.0,2026-05-28T22:49:11.206Z,3,write,127,240,2,2,trace,"Write content to a file. Creates the file if it doesn't exist, overwrites if it does. Automatically creates parent directories.","{""properties"": {""content"": {""description"": ""Content to write to the file"", ""type"": ""string""}, ""path"": {""description"": ""Path to the file to write (relative or absolute)"", ""type"": ""string""}}, ""required"": [""path"", ""content""], ""type"": ""object""}"
pi/0.78.0,pi,0.78.0,2026-05-29T23:51:43.883Z,0,bash,248,231,2,1,trace,"Execute a bash command in the current working directory. Returns stdout and stderr. Output is truncated to last 2000 lines or 50KB (whichever is hit first). If truncated, full output is saved to a temp file. Optionally provide a timeout in seconds.","{""properties"": {""command"": {""description"": ""Bash command to execute"", ""type"": ""string""}, ""timeout"": {""description"": ""Timeout in seconds (optional, no default timeout)"", ""type"": ""number""}}, ""required"": [""command""], ""type"": ""object""}"
pi/0.78.0,pi,0.78.0,2026-05-29T23:51:43.883Z,1,edit,326,870,2,2,trace,"Edit a single file using exact text replacement. Every edits[].oldText must match a unique, non-overlapping region of the original file. If two changes affect the same block or nearby lines, merge them into one edit instead of emitting overlapping edits. Do not include large unchanged regions just to connect distant changes.","{""additionalProperties"": false, ""properties"": {""edits"": {""description"": ""One or more targeted replacements. Each edit is matched against the original file, not incrementally. Do not include overlapping or nested edits. If two changes touch the same block or nearby lines, merge them into one edit instead."", ""items"": {""additionalProperties"": false, ""properties"": {""newText"": {""description"": ""Replacement text for this targeted edit."", ""type"": ""string""}, ""oldText"": {""description"": ""Exact text for one targeted replacement. It must be unique in the original file and must not overlap with any other edits[].oldText in the same call."", ""type"": ""string""}}, ""required"": [""oldText"", ""newText""], ""type"": ""object""}, ""type"": ""array""}, ""path"": {""description"": ""Path to the file to edit (relative or absolute)"", ""type"": ""string""}}, ""required"": [""path"", ""edits""], ""type"": ""object""}"
pi/0.78.0,pi,0.78.0,2026-05-29T23:51:43.883Z,2,read,298,323,3,1,trace,"Read the contents of a file. Supports text files and images (jpg, png, gif, webp). Images are sent as attachments. For text files, output is truncated to 2000 lines or 50KB (whichever is hit first). Use offset/limit for large files. When you need the full file, continue with offset until complete.","{""properties"": {""limit"": {""description"": ""Maximum number of lines to read"", ""type"": ""number""}, ""offset"": {""description"": ""Line number to start reading from (1-indexed)"", ""type"": ""number""}, ""path"": {""description"": ""Path to the file to read (relative or absolute)"", ""type"": ""string""}}, ""required"": [""path""], ""type"": ""object""}"
pi/0.78.0,pi,0.78.0,2026-05-29T23:51:43.883Z,3,write,127,240,2,2,trace,"Write content to a file. Creates the file if it doesn't exist, overwrites if it does. Automatically creates parent directories.","{""properties"": {""content"": {""description"": ""Content to write to the file"", ""type"": ""string""}, ""path"": {""description"": ""Path to the file to write (relative or absolute)"", ""type"": ""string""}}, ""required"": [""path"", ""content""], ""type"": ""object""}"
pi/0.78.1,pi,0.78.1,2026-06-04T16:35:48.944Z,0,bash,248,231,2,1,trace,"Execute a bash command in the current working directory. Returns stdout and stderr. Output is truncated to last 2000 lines or 50KB (whichever is hit first). If truncated, full output is saved to a temp file. Optionally provide a timeout in seconds.","{""properties"": {""command"": {""description"": ""Bash command to execute"", ""type"": ""string""}, ""timeout"": {""description"": ""Timeout in seconds (optional, no default timeout)"", ""type"": ""number""}}, ""required"": [""command""], ""type"": ""object""}"
pi/0.78.1,pi,0.78.1,2026-06-04T16:35:48.944Z,1,edit,326,870,2,2,trace,"Edit a single file using exact text replacement. Every edits[].oldText must match a unique, non-overlapping region of the original file. If two changes affect the same block or nearby lines, merge them into one edit instead of emitting overlapping edits. Do not include large unchanged regions just to connect distant changes.","{""additionalProperties"": false, ""properties"": {""edits"": {""description"": ""One or more targeted replacements. Each edit is matched against the original file, not incrementally. Do not include overlapping or nested edits. If two changes touch the same block or nearby lines, merge them into one edit instead."", ""items"": {""additionalProperties"": false, ""properties"": {""newText"": {""description"": ""Replacement text for this targeted edit."", ""type"": ""string""}, ""oldText"": {""description"": ""Exact text for one targeted replacement. It must be unique in the original file and must not overlap with any other edits[].oldText in the same call."", ""type"": ""string""}}, ""required"": [""oldText"", ""newText""], ""type"": ""object""}, ""type"": ""array""}, ""path"": {""description"": ""Path to the file to edit (relative or absolute)"", ""type"": ""string""}}, ""required"": [""path"", ""edits""], ""type"": ""object""}"
pi/0.78.1,pi,0.78.1,2026-06-04T16:35:48.944Z,2,read,298,323,3,1,trace,"Read the contents of a file. Supports text files and images (jpg, png, gif, webp). Images are sent as attachments. For text files, output is truncated to 2000 lines or 50KB (whichever is hit first). Use offset/limit for large files. When you need the full file, continue with offset until complete.","{""properties"": {""limit"": {""description"": ""Maximum number of lines to read"", ""type"": ""number""}, ""offset"": {""description"": ""Line number to start reading from (1-indexed)"", ""type"": ""number""}, ""path"": {""description"": ""Path to the file to read (relative or absolute)"", ""type"": ""string""}}, ""required"": [""path""], ""type"": ""object""}"
