snapshot_id,agent_id,version,tool_name,parameter_name,required,parameter_type,description
codex/0.107.0,codex,0.107.0,exec_command,sandbox_permissions,false,string,"Sandbox permissions for the command. Set to ""require_escalated"" to request running without sandbox restrictions; defaults to ""use_default""."
codex/0.107.0,codex,0.107.0,exec_command,shell,false,string,Shell binary to launch. Defaults to the user's default shell.
codex/0.107.0,codex,0.107.0,exec_command,tty,false,boolean,Whether to allocate a TTY for the command. Defaults to false (plain pipes); set to true to open a PTY and access TTY process.
codex/0.107.0,codex,0.107.0,exec_command,workdir,false,string,Optional working directory to run the command in; defaults to the turn cwd.
codex/0.107.0,codex,0.107.0,exec_command,yield_time_ms,false,number,How long to wait (in milliseconds) for output before yielding.
codex/0.107.0,codex,0.107.0,request_user_input,questions,true,array,Questions to show the user. Prefer 1 and do not exceed 3
codex/0.107.0,codex,0.107.0,update_plan,explanation,false,string,None
codex/0.107.0,codex,0.107.0,update_plan,plan,true,array,The list of steps
codex/0.107.0,codex,0.107.0,view_image,path,true,string,Local filesystem path to an image file
codex/0.107.0,codex,0.107.0,write_stdin,chars,false,string,Bytes to write to stdin (may be empty to poll).
codex/0.107.0,codex,0.107.0,write_stdin,max_output_tokens,false,number,Maximum number of tokens to return. Excess output will be truncated.
codex/0.107.0,codex,0.107.0,write_stdin,session_id,true,number,Identifier of the running unified exec session.
codex/0.107.0,codex,0.107.0,write_stdin,yield_time_ms,false,number,How long to wait (in milliseconds) for output before yielding.
codex/0.110.0,codex,0.110.0,exec_command,cmd,true,string,Shell command to execute.
codex/0.110.0,codex,0.110.0,exec_command,justification,false,string,"Only set if sandbox_permissions is \""require_escalated\"".
                    Request approval from the user to run this command outside the sandbox.
                    Phrased as a simple question that summarizes the purpose of the
                    command as it relates to the task at hand - e.g. 'Do you want to
                    fetch and pull the latest version of this git branch?'"
codex/0.110.0,codex,0.110.0,exec_command,login,false,boolean,Whether to run the shell with -l/-i semantics. Defaults to true.
codex/0.110.0,codex,0.110.0,exec_command,max_output_tokens,false,number,Maximum number of tokens to return. Excess output will be truncated.
codex/0.110.0,codex,0.110.0,exec_command,prefix_rule,false,array,"Only specify when sandbox_permissions is `require_escalated`.
                        Suggest a prefix command pattern that will allow you to fulfill similar requests from the user in the future.
                        Should be a short but reasonable prefix, e.g. [\""git\"", \""pull\""] or [\""uv\"", \""run\""] or [\""pytest\""]."
codex/0.110.0,codex,0.110.0,exec_command,sandbox_permissions,false,string,"Sandbox permissions for the command. Set to ""require_escalated"" to request running without sandbox restrictions; defaults to ""use_default""."
codex/0.110.0,codex,0.110.0,exec_command,shell,false,string,Shell binary to launch. Defaults to the user's default shell.
codex/0.110.0,codex,0.110.0,exec_command,tty,false,boolean,Whether to allocate a TTY for the command. Defaults to false (plain pipes); set to true to open a PTY and access TTY process.
codex/0.110.0,codex,0.110.0,exec_command,workdir,false,string,Optional working directory to run the command in; defaults to the turn cwd.
codex/0.110.0,codex,0.110.0,exec_command,yield_time_ms,false,number,How long to wait (in milliseconds) for output before yielding.
codex/0.110.0,codex,0.110.0,request_user_input,questions,true,array,Questions to show the user. Prefer 1 and do not exceed 3
codex/0.110.0,codex,0.110.0,update_plan,explanation,false,string,None
codex/0.110.0,codex,0.110.0,update_plan,plan,true,array,The list of steps
codex/0.110.0,codex,0.110.0,view_image,path,true,string,Local filesystem path to an image file
codex/0.110.0,codex,0.110.0,write_stdin,chars,false,string,Bytes to write to stdin (may be empty to poll).
codex/0.110.0,codex,0.110.0,write_stdin,max_output_tokens,false,number,Maximum number of tokens to return. Excess output will be truncated.
codex/0.110.0,codex,0.110.0,write_stdin,session_id,true,number,Identifier of the running unified exec session.
codex/0.110.0,codex,0.110.0,write_stdin,yield_time_ms,false,number,How long to wait (in milliseconds) for output before yielding.
codex/0.111.0,codex,0.111.0,exec_command,cmd,true,string,Shell command to execute.
codex/0.111.0,codex,0.111.0,exec_command,justification,false,string,"Only set if sandbox_permissions is \""require_escalated\"".
                    Request approval from the user to run this command outside the sandbox.
                    Phrased as a simple question that summarizes the purpose of the
                    command as it relates to the task at hand - e.g. 'Do you want to
                    fetch and pull the latest version of this git branch?'"
codex/0.111.0,codex,0.111.0,exec_command,login,false,boolean,Whether to run the shell with -l/-i semantics. Defaults to true.
codex/0.111.0,codex,0.111.0,exec_command,max_output_tokens,false,number,Maximum number of tokens to return. Excess output will be truncated.
codex/0.111.0,codex,0.111.0,exec_command,prefix_rule,false,array,"Only specify when sandbox_permissions is `require_escalated`.
                        Suggest a prefix command pattern that will allow you to fulfill similar requests from the user in the future.
                        Should be a short but reasonable prefix, e.g. [\""git\"", \""pull\""] or [\""uv\"", \""run\""] or [\""pytest\""]."
codex/0.111.0,codex,0.111.0,exec_command,sandbox_permissions,false,string,"Sandbox permissions for the command. Set to ""require_escalated"" to request running without sandbox restrictions; defaults to ""use_default""."
codex/0.111.0,codex,0.111.0,exec_command,shell,false,string,Shell binary to launch. Defaults to the user's default shell.
codex/0.111.0,codex,0.111.0,exec_command,tty,false,boolean,Whether to allocate a TTY for the command. Defaults to false (plain pipes); set to true to open a PTY and access TTY process.
codex/0.111.0,codex,0.111.0,exec_command,workdir,false,string,Optional working directory to run the command in; defaults to the turn cwd.
codex/0.111.0,codex,0.111.0,exec_command,yield_time_ms,false,number,How long to wait (in milliseconds) for output before yielding.
codex/0.111.0,codex,0.111.0,request_user_input,questions,true,array,Questions to show the user. Prefer 1 and do not exceed 3
codex/0.111.0,codex,0.111.0,update_plan,explanation,false,string,None
codex/0.111.0,codex,0.111.0,update_plan,plan,true,array,The list of steps
codex/0.111.0,codex,0.111.0,view_image,path,true,string,Local filesystem path to an image file
codex/0.111.0,codex,0.111.0,write_stdin,chars,false,string,Bytes to write to stdin (may be empty to poll).
codex/0.111.0,codex,0.111.0,write_stdin,max_output_tokens,false,number,Maximum number of tokens to return. Excess output will be truncated.
codex/0.111.0,codex,0.111.0,write_stdin,session_id,true,number,Identifier of the running unified exec session.
codex/0.111.0,codex,0.111.0,write_stdin,yield_time_ms,false,number,How long to wait (in milliseconds) for output before yielding.
codex/0.112.0,codex,0.112.0,exec_command,cmd,true,string,Shell command to execute.
codex/0.112.0,codex,0.112.0,exec_command,justification,false,string,"Only set if sandbox_permissions is \""require_escalated\"".
                    Request approval from the user to run this command outside the sandbox.
                    Phrased as a simple question that summarizes the purpose of the
                    command as it relates to the task at hand - e.g. 'Do you want to
                    fetch and pull the latest version of this git branch?'"
codex/0.112.0,codex,0.112.0,exec_command,login,false,boolean,Whether to run the shell with -l/-i semantics. Defaults to true.
codex/0.112.0,codex,0.112.0,exec_command,max_output_tokens,false,number,Maximum number of tokens to return. Excess output will be truncated.
codex/0.112.0,codex,0.112.0,exec_command,prefix_rule,false,array,"Only specify when sandbox_permissions is `require_escalated`.
                        Suggest a prefix command pattern that will allow you to fulfill similar requests from the user in the future.
                        Should be a short but reasonable prefix, e.g. [\""git\"", \""pull\""] or [\""uv\"", \""run\""] or [\""pytest\""]."
codex/0.112.0,codex,0.112.0,exec_command,sandbox_permissions,false,string,"Sandbox permissions for the command. Set to ""require_escalated"" to request running without sandbox restrictions; defaults to ""use_default""."
codex/0.112.0,codex,0.112.0,exec_command,shell,false,string,Shell binary to launch. Defaults to the user's default shell.
codex/0.112.0,codex,0.112.0,exec_command,tty,false,boolean,Whether to allocate a TTY for the command. Defaults to false (plain pipes); set to true to open a PTY and access TTY process.
codex/0.112.0,codex,0.112.0,exec_command,workdir,false,string,Optional working directory to run the command in; defaults to the turn cwd.
codex/0.112.0,codex,0.112.0,exec_command,yield_time_ms,false,number,How long to wait (in milliseconds) for output before yielding.
codex/0.112.0,codex,0.112.0,request_user_input,questions,true,array,Questions to show the user. Prefer 1 and do not exceed 3
codex/0.112.0,codex,0.112.0,update_plan,explanation,false,string,None
codex/0.112.0,codex,0.112.0,update_plan,plan,true,array,The list of steps
codex/0.112.0,codex,0.112.0,view_image,path,true,string,Local filesystem path to an image file
codex/0.112.0,codex,0.112.0,write_stdin,chars,false,string,Bytes to write to stdin (may be empty to poll).
codex/0.112.0,codex,0.112.0,write_stdin,max_output_tokens,false,number,Maximum number of tokens to return. Excess output will be truncated.
codex/0.112.0,codex,0.112.0,write_stdin,session_id,true,number,Identifier of the running unified exec session.
codex/0.112.0,codex,0.112.0,write_stdin,yield_time_ms,false,number,How long to wait (in milliseconds) for output before yielding.
codex/0.113.0,codex,0.113.0,exec_command,cmd,true,string,Shell command to execute.
codex/0.113.0,codex,0.113.0,exec_command,justification,false,string,"Only set if sandbox_permissions is \""require_escalated\"".
                    Request approval from the user to run this command outside the sandbox.
                    Phrased as a simple question that summarizes the purpose of the
                    command as it relates to the task at hand - e.g. 'Do you want to
                    fetch and pull the latest version of this git branch?'"
codex/0.113.0,codex,0.113.0,exec_command,login,false,boolean,Whether to run the shell with -l/-i semantics. Defaults to true.
codex/0.113.0,codex,0.113.0,exec_command,max_output_tokens,false,number,Maximum number of tokens to return. Excess output will be truncated.
codex/0.113.0,codex,0.113.0,exec_command,prefix_rule,false,array,"Only specify when sandbox_permissions is `require_escalated`.
                        Suggest a prefix command pattern that will allow you to fulfill similar requests from the user in the future.
                        Should be a short but reasonable prefix, e.g. [\""git\"", \""pull\""] or [\""uv\"", \""run\""] or [\""pytest\""]."
codex/0.113.0,codex,0.113.0,exec_command,sandbox_permissions,false,string,"Sandbox permissions for the command. Set to ""require_escalated"" to request running without sandbox restrictions; defaults to ""use_default""."
codex/0.113.0,codex,0.113.0,exec_command,shell,false,string,Shell binary to launch. Defaults to the user's default shell.
codex/0.113.0,codex,0.113.0,exec_command,tty,false,boolean,Whether to allocate a TTY for the command. Defaults to false (plain pipes); set to true to open a PTY and access TTY process.
codex/0.113.0,codex,0.113.0,exec_command,workdir,false,string,Optional working directory to run the command in; defaults to the turn cwd.
codex/0.113.0,codex,0.113.0,exec_command,yield_time_ms,false,number,How long to wait (in milliseconds) for output before yielding.
codex/0.113.0,codex,0.113.0,request_user_input,questions,true,array,Questions to show the user. Prefer 1 and do not exceed 3
codex/0.113.0,codex,0.113.0,update_plan,explanation,false,string,None
codex/0.113.0,codex,0.113.0,update_plan,plan,true,array,The list of steps
codex/0.113.0,codex,0.113.0,view_image,path,true,string,Local filesystem path to an image file
codex/0.113.0,codex,0.113.0,write_stdin,chars,false,string,Bytes to write to stdin (may be empty to poll).
codex/0.113.0,codex,0.113.0,write_stdin,max_output_tokens,false,number,Maximum number of tokens to return. Excess output will be truncated.
codex/0.113.0,codex,0.113.0,write_stdin,session_id,true,number,Identifier of the running unified exec session.
codex/0.113.0,codex,0.113.0,write_stdin,yield_time_ms,false,number,How long to wait (in milliseconds) for output before yielding.
codex/0.114.0,codex,0.114.0,exec_command,cmd,true,string,Shell command to execute.
codex/0.114.0,codex,0.114.0,exec_command,justification,false,string,"Only set if sandbox_permissions is \""require_escalated\"".
                    Request approval from the user to run this command outside the sandbox.
                    Phrased as a simple question that summarizes the purpose of the
                    command as it relates to the task at hand - e.g. 'Do you want to
                    fetch and pull the latest version of this git branch?'"
codex/0.114.0,codex,0.114.0,exec_command,login,false,boolean,Whether to run the shell with -l/-i semantics. Defaults to true.
codex/0.114.0,codex,0.114.0,exec_command,max_output_tokens,false,number,Maximum number of tokens to return. Excess output will be truncated.
codex/0.114.0,codex,0.114.0,exec_command,prefix_rule,false,array,"Only specify when sandbox_permissions is `require_escalated`.
                        Suggest a prefix command pattern that will allow you to fulfill similar requests from the user in the future.
                        Should be a short but reasonable prefix, e.g. [\""git\"", \""pull\""] or [\""uv\"", \""run\""] or [\""pytest\""]."
codex/0.114.0,codex,0.114.0,exec_command,sandbox_permissions,false,string,"Sandbox permissions for the command. Set to ""require_escalated"" to request running without sandbox restrictions; defaults to ""use_default""."
codex/0.114.0,codex,0.114.0,exec_command,shell,false,string,Shell binary to launch. Defaults to the user's default shell.
codex/0.114.0,codex,0.114.0,exec_command,tty,false,boolean,Whether to allocate a TTY for the command. Defaults to false (plain pipes); set to true to open a PTY and access TTY process.
codex/0.114.0,codex,0.114.0,exec_command,workdir,false,string,Optional working directory to run the command in; defaults to the turn cwd.
codex/0.114.0,codex,0.114.0,exec_command,yield_time_ms,false,number,How long to wait (in milliseconds) for output before yielding.
codex/0.114.0,codex,0.114.0,request_user_input,questions,true,array,Questions to show the user. Prefer 1 and do not exceed 3
codex/0.114.0,codex,0.114.0,update_plan,explanation,false,string,None
codex/0.114.0,codex,0.114.0,update_plan,plan,true,array,The list of steps
codex/0.114.0,codex,0.114.0,view_image,path,true,string,Local filesystem path to an image file
codex/0.114.0,codex,0.114.0,write_stdin,chars,false,string,Bytes to write to stdin (may be empty to poll).
codex/0.114.0,codex,0.114.0,write_stdin,max_output_tokens,false,number,Maximum number of tokens to return. Excess output will be truncated.
codex/0.114.0,codex,0.114.0,write_stdin,session_id,true,number,Identifier of the running unified exec session.
codex/0.114.0,codex,0.114.0,write_stdin,yield_time_ms,false,number,How long to wait (in milliseconds) for output before yielding.
codex/0.115.0,codex,0.115.0,close_agent,id,true,string,Agent id to close (from spawn_agent).
codex/0.115.0,codex,0.115.0,exec_command,cmd,true,string,Shell command to execute.
codex/0.115.0,codex,0.115.0,exec_command,justification,false,string,"Only set if sandbox_permissions is \""require_escalated\"".
                    Request approval from the user to run this command outside the sandbox.
                    Phrased as a simple question that summarizes the purpose of the
                    command as it relates to the task at hand - e.g. 'Do you want to
                    fetch and pull the latest version of this git branch?'"
codex/0.115.0,codex,0.115.0,exec_command,login,false,boolean,Whether to run the shell with -l/-i semantics. Defaults to true.
codex/0.115.0,codex,0.115.0,exec_command,max_output_tokens,false,number,Maximum number of tokens to return. Excess output will be truncated.
codex/0.115.0,codex,0.115.0,exec_command,prefix_rule,false,array,"Only specify when sandbox_permissions is `require_escalated`.
                        Suggest a prefix command pattern that will allow you to fulfill similar requests from the user in the future.
                        Should be a short but reasonable prefix, e.g. [\""git\"", \""pull\""] or [\""uv\"", \""run\""] or [\""pytest\""]."
codex/0.115.0,codex,0.115.0,exec_command,sandbox_permissions,false,string,"Sandbox permissions for the command. Set to ""require_escalated"" to request running without sandbox restrictions; defaults to ""use_default""."
codex/0.115.0,codex,0.115.0,exec_command,shell,false,string,Shell binary to launch. Defaults to the user's default shell.
codex/0.115.0,codex,0.115.0,exec_command,tty,false,boolean,Whether to allocate a TTY for the command. Defaults to false (plain pipes); set to true to open a PTY and access TTY process.
codex/0.115.0,codex,0.115.0,exec_command,workdir,false,string,Optional working directory to run the command in; defaults to the turn cwd.
codex/0.115.0,codex,0.115.0,exec_command,yield_time_ms,false,number,How long to wait (in milliseconds) for output before yielding.
codex/0.115.0,codex,0.115.0,request_user_input,questions,true,array,Questions to show the user. Prefer 1 and do not exceed 3
codex/0.115.0,codex,0.115.0,resume_agent,id,true,string,Agent id to resume.
codex/0.115.0,codex,0.115.0,send_input,id,true,string,Agent id to message (from spawn_agent).
codex/0.115.0,codex,0.115.0,send_input,interrupt,false,boolean,"When true, stop the agent's current task and handle this immediately. When false (default), queue this message."
codex/0.115.0,codex,0.115.0,send_input,items,false,array,Structured input items. Use this to pass explicit mentions (for example app:// connector paths).
codex/0.115.0,codex,0.115.0,send_input,message,false,string,Legacy plain-text message to send to the agent. Use either message or items.
codex/0.115.0,codex,0.115.0,spawn_agent,agent_type,false,string,"Optional type name for the new agent. If omitted, `default` is used.
Available roles:
default: {
Default agent.
}
explorer: {
Use `explorer` for specific codebase questions.
Explorers are fast and authoritative.
They must be used to ask specific, well-scoped questions on the codebase.
Rules:
- In order to avoid redundant work, you should avoid exploring the same problem that explorers have already covered. Typically, you should trust the explorer results without additional verification. You are still allowed to inspect the code yourself to gain the needed context!
- You are encouraged to spawn up multiple explorers in parallel when you have multiple distinct questions to ask about the codebase that can be answered independently. This allows you to get more information faster without waiting for one question to finish before asking the next. While waiting for the explorer results, you can continue working on other local tasks that do not depend on those results. This parallelism is a key advantage of delegation, so use it whenever you have multiple questions to ask.
- Reuse existing explorers for related questions.
}
worker: {
Use for execution and production work.
Typical tasks:
- Implement part of a feature
- Fix tests or bugs
- Split large refactors into independent chunks
Rules:
- Explicitly assign **ownership** of the task (files / responsibility). When the subtask involves code changes, you should clearly specify which files or modules the worker is responsible for. This helps avoid merge conflicts and ensures accountability. For example, you can say ""Worker 1 is responsible for updating the authentication module, while Worker 2 will handle the database layer."" By defining clear ownership, you can delegate more effectively and reduce coordination overhead.
- Always tell workers they are **not alone in the codebase**, and they should not revert the edits made by others, and they should adjust their implementation to accommodate the changes made by others. This is important because there may be multiple workers making changes in parallel, and they need to be aware of each other's work to avoid conflicts and ensure a cohesive final product.
}"
codex/0.115.0,codex,0.115.0,spawn_agent,fork_context,false,boolean,"When true, fork the current thread history into the new agent before sending the initial prompt. This must be used when you want the new agent to have exactly the same context as you."
codex/0.115.0,codex,0.115.0,spawn_agent,items,false,array,Structured input items. Use this to pass explicit mentions (for example app:// connector paths).
codex/0.115.0,codex,0.115.0,spawn_agent,message,false,string,Initial plain-text task for the new agent. Use either message or items.
codex/0.115.0,codex,0.115.0,spawn_agent,model,false,string,Optional model override for the new agent. Replaces the inherited model.
codex/0.115.0,codex,0.115.0,spawn_agent,reasoning_effort,false,string,Optional reasoning effort override for the new agent. Replaces the inherited reasoning effort.
codex/0.115.0,codex,0.115.0,update_plan,explanation,false,string,None
codex/0.115.0,codex,0.115.0,update_plan,plan,true,array,The list of steps
codex/0.115.0,codex,0.115.0,view_image,path,true,string,Local filesystem path to an image file
codex/0.115.0,codex,0.115.0,wait_agent,ids,true,array,Agent ids to wait on. Pass multiple ids to wait for whichever finishes first.
codex/0.115.0,codex,0.115.0,wait_agent,timeout_ms,false,number,"Optional timeout in milliseconds. Defaults to 30000, min 10000, max 3600000. Prefer longer waits (minutes) to avoid busy polling."
codex/0.115.0,codex,0.115.0,write_stdin,chars,false,string,Bytes to write to stdin (may be empty to poll).
codex/0.115.0,codex,0.115.0,write_stdin,max_output_tokens,false,number,Maximum number of tokens to return. Excess output will be truncated.
codex/0.115.0,codex,0.115.0,write_stdin,session_id,true,number,Identifier of the running unified exec session.
codex/0.115.0,codex,0.115.0,write_stdin,yield_time_ms,false,number,How long to wait (in milliseconds) for output before yielding.
codex/0.116.0,codex,0.116.0,close_agent,id,true,string,Agent id to close (from spawn_agent).
codex/0.116.0,codex,0.116.0,exec_command,cmd,true,string,Shell command to execute.
codex/0.116.0,codex,0.116.0,exec_command,justification,false,string,"Only set if sandbox_permissions is \""require_escalated\"".
                    Request approval from the user to run this command outside the sandbox.
                    Phrased as a simple question that summarizes the purpose of the
                    command as it relates to the task at hand - e.g. 'Do you want to
                    fetch and pull the latest version of this git branch?'"
codex/0.116.0,codex,0.116.0,exec_command,login,false,boolean,Whether to run the shell with -l/-i semantics. Defaults to true.
codex/0.116.0,codex,0.116.0,exec_command,max_output_tokens,false,number,Maximum number of tokens to return. Excess output will be truncated.
codex/0.116.0,codex,0.116.0,exec_command,prefix_rule,false,array,"Only specify when sandbox_permissions is `require_escalated`.
                        Suggest a prefix command pattern that will allow you to fulfill similar requests from the user in the future.
                        Should be a short but reasonable prefix, e.g. [\""git\"", \""pull\""] or [\""uv\"", \""run\""] or [\""pytest\""]."
codex/0.116.0,codex,0.116.0,exec_command,sandbox_permissions,false,string,"Sandbox permissions for the command. Set to ""require_escalated"" to request running without sandbox restrictions; defaults to ""use_default""."
codex/0.116.0,codex,0.116.0,exec_command,shell,false,string,Shell binary to launch. Defaults to the user's default shell.
codex/0.116.0,codex,0.116.0,exec_command,tty,false,boolean,Whether to allocate a TTY for the command. Defaults to false (plain pipes); set to true to open a PTY and access TTY process.
codex/0.116.0,codex,0.116.0,exec_command,workdir,false,string,Optional working directory to run the command in; defaults to the turn cwd.
codex/0.116.0,codex,0.116.0,exec_command,yield_time_ms,false,number,How long to wait (in milliseconds) for output before yielding.
codex/0.116.0,codex,0.116.0,request_user_input,questions,true,array,Questions to show the user. Prefer 1 and do not exceed 3
codex/0.116.0,codex,0.116.0,resume_agent,id,true,string,Agent id to resume.
codex/0.116.0,codex,0.116.0,send_input,id,true,string,Agent id to message (from spawn_agent).
codex/0.116.0,codex,0.116.0,send_input,interrupt,false,boolean,"When true, stop the agent's current task and handle this immediately. When false (default), queue this message."
codex/0.116.0,codex,0.116.0,send_input,items,false,array,Structured input items. Use this to pass explicit mentions (for example app:// connector paths).
codex/0.116.0,codex,0.116.0,send_input,message,false,string,Legacy plain-text message to send to the agent. Use either message or items.
codex/0.116.0,codex,0.116.0,spawn_agent,agent_type,false,string,"Optional type name for the new agent. If omitted, `default` is used.
Available roles:
default: {
Default agent.
}
explorer: {
Use `explorer` for specific codebase questions.
Explorers are fast and authoritative.
They must be used to ask specific, well-scoped questions on the codebase.
Rules:
- In order to avoid redundant work, you should avoid exploring the same problem that explorers have already covered. Typically, you should trust the explorer results without additional verification. You are still allowed to inspect the code yourself to gain the needed context!
- You are encouraged to spawn up multiple explorers in parallel when you have multiple distinct questions to ask about the codebase that can be answered independently. This allows you to get more information faster without waiting for one question to finish before asking the next. While waiting for the explorer results, you can continue working on other local tasks that do not depend on those results. This parallelism is a key advantage of delegation, so use it whenever you have multiple questions to ask.
- Reuse existing explorers for related questions.
}
worker: {
Use for execution and production work.
Typical tasks:
- Implement part of a feature
- Fix tests or bugs
- Split large refactors into independent chunks
Rules:
- Explicitly assign **ownership** of the task (files / responsibility). When the subtask involves code changes, you should clearly specify which files or modules the worker is responsible for. This helps avoid merge conflicts and ensures accountability. For example, you can say ""Worker 1 is responsible for updating the authentication module, while Worker 2 will handle the database layer."" By defining clear ownership, you can delegate more effectively and reduce coordination overhead.
- Always tell workers they are **not alone in the codebase**, and they should not revert the edits made by others, and they should adjust their implementation to accommodate the changes made by others. This is important because there may be multiple workers making changes in parallel, and they need to be aware of each other's work to avoid conflicts and ensure a cohesive final product.
}"
codex/0.116.0,codex,0.116.0,spawn_agent,fork_context,false,boolean,"When true, fork the current thread history into the new agent before sending the initial prompt. This must be used when you want the new agent to have exactly the same context as you."
codex/0.116.0,codex,0.116.0,spawn_agent,items,false,array,Structured input items. Use this to pass explicit mentions (for example app:// connector paths).
codex/0.116.0,codex,0.116.0,spawn_agent,message,false,string,Initial plain-text task for the new agent. Use either message or items.
codex/0.116.0,codex,0.116.0,spawn_agent,model,false,string,Optional model override for the new agent. Replaces the inherited model.
codex/0.116.0,codex,0.116.0,spawn_agent,reasoning_effort,false,string,Optional reasoning effort override for the new agent. Replaces the inherited reasoning effort.
codex/0.116.0,codex,0.116.0,update_plan,explanation,false,string,None
codex/0.116.0,codex,0.116.0,update_plan,plan,true,array,The list of steps
codex/0.116.0,codex,0.116.0,view_image,path,true,string,Local filesystem path to an image file
codex/0.116.0,codex,0.116.0,wait_agent,ids,true,array,Agent ids to wait on. Pass multiple ids to wait for whichever finishes first.
codex/0.116.0,codex,0.116.0,wait_agent,timeout_ms,false,number,"Optional timeout in milliseconds. Defaults to 30000, min 10000, max 3600000. Prefer longer waits (minutes) to avoid busy polling."
codex/0.116.0,codex,0.116.0,write_stdin,chars,false,string,Bytes to write to stdin (may be empty to poll).
codex/0.116.0,codex,0.116.0,write_stdin,max_output_tokens,false,number,Maximum number of tokens to return. Excess output will be truncated.
codex/0.116.0,codex,0.116.0,write_stdin,session_id,true,number,Identifier of the running unified exec session.
codex/0.116.0,codex,0.116.0,write_stdin,yield_time_ms,false,number,How long to wait (in milliseconds) for output before yielding.
codex/0.117.0,codex,0.117.0,close_agent,target,true,string,Agent id to close (from spawn_agent).
codex/0.117.0,codex,0.117.0,exec_command,cmd,true,string,Shell command to execute.
codex/0.117.0,codex,0.117.0,exec_command,justification,false,string,"Only set if sandbox_permissions is \""require_escalated\"".
                    Request approval from the user to run this command outside the sandbox.
                    Phrased as a simple question that summarizes the purpose of the
                    command as it relates to the task at hand - e.g. 'Do you want to
                    fetch and pull the latest version of this git branch?'"
codex/0.117.0,codex,0.117.0,exec_command,login,false,boolean,Whether to run the shell with -l/-i semantics. Defaults to true.
codex/0.117.0,codex,0.117.0,exec_command,max_output_tokens,false,number,Maximum number of tokens to return. Excess output will be truncated.
codex/0.117.0,codex,0.117.0,exec_command,prefix_rule,false,array,"Only specify when sandbox_permissions is `require_escalated`.
                        Suggest a prefix command pattern that will allow you to fulfill similar requests from the user in the future.
                        Should be a short but reasonable prefix, e.g. [\""git\"", \""pull\""] or [\""uv\"", \""run\""] or [\""pytest\""]."
codex/0.117.0,codex,0.117.0,exec_command,sandbox_permissions,false,string,"Sandbox permissions for the command. Set to ""require_escalated"" to request running without sandbox restrictions; defaults to ""use_default""."
codex/0.117.0,codex,0.117.0,exec_command,shell,false,string,Shell binary to launch. Defaults to the user's default shell.
codex/0.117.0,codex,0.117.0,exec_command,tty,false,boolean,Whether to allocate a TTY for the command. Defaults to false (plain pipes); set to true to open a PTY and access TTY process.
codex/0.117.0,codex,0.117.0,exec_command,workdir,false,string,Optional working directory to run the command in; defaults to the turn cwd.
codex/0.117.0,codex,0.117.0,exec_command,yield_time_ms,false,number,How long to wait (in milliseconds) for output before yielding.
codex/0.117.0,codex,0.117.0,list_mcp_resource_templates,cursor,false,string,Opaque cursor returned by a previous list_mcp_resource_templates call for the same server.
codex/0.117.0,codex,0.117.0,list_mcp_resource_templates,server,false,string,"Optional MCP server name. When omitted, lists resource templates from all configured servers."
codex/0.117.0,codex,0.117.0,list_mcp_resources,cursor,false,string,Opaque cursor returned by a previous list_mcp_resources call for the same server.
codex/0.117.0,codex,0.117.0,list_mcp_resources,server,false,string,"Optional MCP server name. When omitted, lists resources from every configured server."
codex/0.117.0,codex,0.117.0,read_mcp_resource,server,true,string,MCP server name exactly as configured. Must match the 'server' field returned by list_mcp_resources.
codex/0.117.0,codex,0.117.0,read_mcp_resource,uri,true,string,Resource URI to read. Must be one of the URIs returned by list_mcp_resources.
codex/0.117.0,codex,0.117.0,request_user_input,questions,true,array,Questions to show the user. Prefer 1 and do not exceed 3
codex/0.117.0,codex,0.117.0,resume_agent,id,true,string,Agent id to resume.
codex/0.117.0,codex,0.117.0,send_input,interrupt,false,boolean,"When true, stop the agent's current task and handle this immediately. When false (default), queue this message."
codex/0.117.0,codex,0.117.0,send_input,items,false,array,Structured input items. Use this to pass explicit mentions (for example app:// connector paths).
codex/0.117.0,codex,0.117.0,send_input,message,false,string,Legacy plain-text message to send to the agent. Use either message or items.
codex/0.117.0,codex,0.117.0,send_input,target,true,string,Agent id to message (from spawn_agent).
